"Time (s) Run #2";"Angle, Ch 1+2 (rad) Run #2";"Angular Velocity, Ch 1+2 (rad/s) Run #2";"Angular Acceleration, Ch 1+2 (rad/s²) Run #2";"Position, Ch 1+2 (m) Run #2";"Velocity, Ch 1+2 (m/s) Run #2";"Acceleration, Ch 1+2 (m/s²) Run #2";"Angle, Ch 3+4 (rad) Run #2";"Angular Velocity, Ch 3+4 (rad/s) Run #2";"Angular Acceleration, Ch 3+4 (rad/s²) Run #2";"Position, Ch 3+4 (m) Run #2";"Velocity, Ch 3+4 (m/s) Run #2";"Acceleration, Ch 3+4 (m/s²) Run #2";"Output Voltage (V) Run #2";"Output Current (A) Run #2";"Time (s) Run #3";"Angle, Ch 1+2 (rad) Run #3";"Angular Velocity, Ch 1+2 (rad/s) Run #3";"Angular Acceleration, Ch 1+2 (rad/s²) Run #3";"Position, Ch 1+2 (m) Run #3";"Velocity, Ch 1+2 (m/s) Run #3";"Acceleration, Ch 1+2 (m/s²) Run #3";"Angle, Ch 3+4 (rad) Run #3";"Angular Velocity, Ch 3+4 (rad/s) Run #3";"Angular Acceleration, Ch 3+4 (rad/s²) Run #3";"Position, Ch 3+4 (m) Run #3";"Velocity, Ch 3+4 (m/s) Run #3";"Acceleration, Ch 3+4 (m/s²) Run #3";"Output Voltage (V) Run #3";"Output Current (A) Run #3";"Time (s) Run #4";"Angle, Ch 1+2 (rad) Run #4";"Angular Velocity, Ch 1+2 (rad/s) Run #4";"Angular Acceleration, Ch 1+2 (rad/s²) Run #4";"Position, Ch 1+2 (m) Run #4";"Velocity, Ch 1+2 (m/s) Run #4";"Acceleration, Ch 1+2 (m/s²) Run #4";"Angle, Ch 3+4 (rad) Run #4";"Angular Velocity, Ch 3+4 (rad/s) Run #4";"Angular Acceleration, Ch 3+4 (rad/s²) Run #4";"Position, Ch 3+4 (m) Run #4";"Velocity, Ch 3+4 (m/s) Run #4";"Acceleration, Ch 3+4 (m/s²) Run #4";"Output Voltage (V) Run #4";"Output Current (A) Run #4"
8,850;1,484;1,396;-31,416;0,0354;0,033;-0,750;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,223E-4;8,850;-3,491;-2,269;66,323;-0,0833;-0,054;1,583;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,974E-4;8,850;-2,182;3,840;40,530;-0,0521;0,092;0,968;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,969E-4
8,900;1,501;-0,233;-30,058;0,0358;-0,006;-0,718;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,640E-4;8,900;-3,508;1,105;64,771;-0,0837;0,026;1,546;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,218E-4;8,900;-1,937;5,760;34,325;-0,0462;0,138;0,819;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,015E-4
8,950;1,449;-1,687;-26,956;0,0346;-0,040;-0,644;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,437E-4;8,950;-3,368;4,305;60,699;-0,0804;0,103;1,449;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,317E-4;8,950;-1,588;7,330;26,568;-0,0379;0,175;0,634;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,071E-4
9,000;1,326;-2,909;-23,465;0,0317;-0,069;-0,560;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,273E-4;9,000;-3,072;7,214;54,493;-0,0733;0,172;1,301;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,182E-4;9,000;-1,187;8,436;18,423;-0,0283;0,201;0,440;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,742E-4
9,050;1,152;-4,014;-20,168;0,0275;-0,096;-0,481;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,700E-4;9,050;-2,635;9,832;45,960;-0,0629;0,235;1,097;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,971E-4;9,050;-0,733;9,134;10,084;-0,0175;0,218;0,241;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,411E-4
9,100;0,925;-4,945;-16,484;0,0221;-0,118;-0,394;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,525E-4;9,100;-2,077;11,926;34,907;-0,0496;0,285;0,833;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,899E-4;9,100;-0,262;9,483;1,164;-0,0062;0,226;0,028;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,794E-4
9,150;0,646;-5,701;-11,442;0,0154;-0,136;-0,273;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,926E-4;9,150;-1,414;13,381;21,914;-0,0337;0,319;0,523;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,565E-4;9,150;0,227;9,308;-8,339;0,0054;0,222;-0,199;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,146E-4
9,200;0,349;-6,167;-5,042;0,0083;-0,147;-0,120;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,876E-4;9,200;-0,716;14,137;8,339;-0,0171;0,337;0,199;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,899E-4;9,200;0,698;8,610;-17,453;0,0167;0,206;-0,417;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,075E-4
9,250;0,017;-6,225;1,939;4,1667E-4;-0,149;0,046;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,341E-4;9,250;0,017;14,195;-5,236;4,1667E-4;0,339;-0,125;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,400E-4;9,250;1,100;7,505;-25,404;0,0262;0,179;-0,606;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,271E-4
9,300;-0,297;-5,934;8,145;-0,0071;-0,142;0,194;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,035E-4;9,300;0,733;13,614;-18,423;0,0175;0,325;-0,440;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,361E-4;9,300;1,449;6,050;-32,192;0,0346;0,144;-0,769;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,771E-4
9,350;-0,576;-5,352;12,993;-0,0137;-0,128;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,695E-4;9,350;1,396;12,334;-30,834;0,0333;0,294;-0,736;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,096E-4;9,350;1,728;4,247;-37,234;0,0412;0,101;-0,889;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,692E-4
9,400;-0,838;-4,596;17,065;-0,0200;-0,110;0,407;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,749E-4;9,400;1,990;10,472;-41,888;0,0475;0,250;-1,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,073E-4;9,400;1,885;2,211;-39,561;0,0450;0,053;-0,944;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,216E-4
9,450;-1,047;-3,665;20,944;-0,0250;-0,087;0,500;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,842E-4;9,450;2,461;8,087;-50,808;0,0587;0,193;-1,213;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,445E-4;9,450;1,937;0,175;-39,173;0,0462;0,004;-0,935;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,989E-4
9,500;-1,204;-2,502;24,435;-0,0287;-0,060;0,583;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,439E-4;9,500;2,810;5,294;-57,014;0,0671;0,126;-1,361;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,976E-4;9,500;1,902;-1,745;-36,846;0,0454;-0,042;-0,880;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,370E-4
9,550;-1,309;-1,164;26,374;-0,0312;-0,028;0,630;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,198E-4;9,550;3,002;2,269;-59,923;0,0717;0,054;-1,431;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,534E-4;9,550;1,763;-3,549;-33,161;0,0421;-0,085;-0,792;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,340E-4
9,600;-1,326;0,233;25,986;-0,0317;0,006;0,620;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,963E-4;9,600;3,037;-0,814;-59,341;0,0725;-0,019;-1,417;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,982E-4;9,600;1,536;-5,120;-28,313;0,0367;-0,122;-0,676;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,842E-4
9,650;-1,274;1,513;23,853;-0,0304;0,036;0,569;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,670E-4;9,650;2,915;-3,782;-55,463;0,0696;-0,090;-1,324;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,717E-4;9,650;1,239;-6,400;-22,495;0,0296;-0,153;-0,537;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,189E-4
9,700;-1,169;2,618;20,944;-0,0279;0,063;0,500;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,291E-4;9,700;2,653;-6,458;-48,869;0,0633;-0,154;-1,167;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,745E-4;9,700;0,890;-7,389;-15,708;0,0212;-0,176;-0,375;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,674E-4
9,750;-1,012;3,607;17,453;-0,0242;0,086;0,417;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,809E-4;9,750;2,251;-8,727;-40,530;0,0537;-0,208;-0,968;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,302E-4;9,750;0,489;-8,029;-7,951;0,0117;-0,192;-0,190;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,547E-4
9,800;-0,803;4,422;12,993;-0,0192;0,106;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,323E-4;9,800;1,763;-10,530;-31,222;0,0421;-0,251;-0,745;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,797E-4;9,800;0,070;-8,203;0,194;0,0017;-0,196;0,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,854E-4
9,850;-0,559;4,945;7,951;-0,0133;0,118;0,190;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,624E-4;9,850;1,187;-11,868;-20,944;0,0283;-0,283;-0,500;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,366E-4;9,850;-0,349;-7,970;7,951;-0,0083;-0,190;0,190;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,978E-4
9,900;-0,297;5,178;3,103;-0,0071;0,124;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,457E-4;9,900;0,559;-12,683;-9,502;0,0133;-0,303;-0,227;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,997E-4;9,900;-0,733;-7,389;15,320;-0,0175;-0,176;0,366;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,126E-4
9,950;-0,035;5,236;-1,551;-8,3333E-4;0,125;-0,037;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,700E-4;9,950;-0,105;-12,857;2,909;-0,0025;-0,307;0,069;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,899E-4;9,950;-1,100;-6,458;22,689;-0,0262;-0,154;0,542;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,144E-4
10,000;0,227;5,061;-6,593;0,0054;0,121;-0,157;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,633E-4;10,000;-0,750;-12,392;15,514;-0,0179;-0,296;0,370;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,608E-4;10,000;-1,396;-5,120;29,089;-0,0333;-0,122;0,694;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,277E-4
10,050;0,489;4,596;-11,829;0,0117;0,110;-0,282;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,971E-4;10,050;-1,361;-11,286;27,537;-0,0325;-0,269;0,657;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,584E-4;10,050;-1,623;-3,432;33,161;-0,0387;-0,082;0,792;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,806E-4
10,100;0,698;3,840;-16,096;0,0167;0,092;-0,384;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,870E-4;10,100;-1,902;-9,599;38,203;-0,0454;-0,229;0,912;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,048E-4;10,100;-1,745;-1,687;34,519;-0,0417;-0,040;0,824;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,933E-4
10,150;0,873;2,909;-19,005;0,0208;0,069;-0,454;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,761E-4;10,150;-2,339;-7,389;46,736;-0,0558;-0,176;1,116;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,901E-4;10,150;-1,780;0,058;34,131;-0,0425;0,001;0,815;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,364E-4
10,200;0,995;1,920;-20,944;0,0237;0,046;-0,500;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,311E-4;10,200;-2,653;-4,829;52,554;-0,0633;-0,115;1,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,548E-4;10,200;-1,745;1,745;32,579;-0,0417;0,042;0,778;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,384E-4
10,250;1,065;0,814;-22,301;0,0254;0,019;-0,532;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,768E-4;10,250;-2,827;-2,036;55,075;-0,0675;-0,049;1,315;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,620E-4;10,250;-1,606;3,374;29,283;-0,0383;0,081;0,699;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,051E-4
10,300;1,082;-0,349;-22,495;0,0258;-0,008;-0,537;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,890E-4;10,300;-2,862;0,814;54,105;-0,0683;0,019;1,292;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,318E-4;10,300;-1,396;4,771;24,047;-0,0333;0,114;0,574;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,414E-4
10,350;1,030;-1,513;-20,750;0,0246;-0,036;-0,495;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,600E-4;10,350;-2,740;3,491;50,033;-0,0654;0,083;1,194;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,382E-4;10,350;-1,117;5,818;17,647;-0,0267;0,139;0,421;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,527E-4
10,400;0,925;-2,502;-17,453;0,0221;-0,060;-0,417;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,793E-4;10,400;-2,496;5,876;44,021;-0,0596;0,140;1,051;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,602E-4;10,400;-0,803;6,516;11,248;-0,0192;0,156;0,269;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,139E-4
10,450;0,768;-3,258;-13,575;0,0183;-0,078;-0,324;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,210E-4;10,450;-2,147;7,912;36,846;-0,0512;0,189;0,880;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,155E-4;10,450;-0,454;6,923;5,042;-0,0108;0,165;0,120;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,547E-4
10,500;0,593;-3,840;-9,696;0,0142;-0,092;-0,231;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,980E-4;10,500;-1,693;9,599;28,507;-0,0404;0,229;0,681;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,862E-4;10,500;-0,105;7,039;-1,551;-0,0025;0,168;-0,037;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,303E-4
10,550;0,384;-4,247;-5,236;0,0092;-0,101;-0,125;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,514E-4;10,550;-1,169;10,821;18,811;-0,0279;0,258;0,449;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,046E-4;10,550;0,262;6,807;-8,727;0,0062;0,163;-0,208;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,529E-4
10,600;0,157;-4,422;-1,066E-13;0,0037;-0,106;-2,776E-15;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,663E-4;10,600;-0,593;11,519;7,757;-0,0142;0,275;0,185;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,026E-4;10,600;0,593;6,167;-15,514;0,0142;0,147;-0,370;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,320E-4
10,650;-0,070;-4,247;5,042;-0,0017;-0,101;0,120;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,783E-4;10,650;0,000;11,636;-4,266;0,0000;0,278;-0,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,522E-4;10,650;0,890;5,178;-20,944;0,0212;0,124;-0,500;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,989E-4
10,700;-0,279;-3,840;8,727;-0,0067;-0,092;0,208;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,389E-4;10,700;0,593;11,112;-16,290;0,0142;0,265;-0,389;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,103E-4;10,700;1,117;4,014;-25,016;0,0267;0,096;-0,597;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,992E-4
10,750;-0,454;-3,316;11,054;-0,0108;-0,079;0,264;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,547E-4;10,750;1,134;9,948;-26,956;0,0271;0,237;-0,644;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,484E-4;10,750;1,292;2,676;-28,119;0,0308;0,064;-0,671;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,939E-4
10,800;-0,611;-2,734;12,993;-0,0146;-0,065;0,310;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,861E-4;10,800;1,606;8,319;-35,488;0,0383;0,199;-0,847;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,418E-4;10,800;1,396;1,164;-29,671;0,0333;0,028;-0,708;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,071E-4
10,850;-0,733;-2,036;14,932;-0,0175;-0,049;0,356;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,963E-4;10,850;1,972;6,341;-41,888;0,0471;0,151;-1,000;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,085E-4;10,850;1,414;-0,407;-28,701;0,0337;-0,010;-0,685;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,769E-4
10,900;-0,820;-1,222;16,290;-0,0196;-0,029;0,389;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,447E-4;10,900;2,251;4,072;-46,154;0,0537;0,097;-1,102;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,090E-4;10,900;1,344;-1,804;-25,598;0,0321;-0,043;-0,611;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,776E-4
10,950;-0,855;-0,349;16,484;-0,0204;-0,008;0,394;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,373E-4;10,950;2,391;1,629;-47,706;0,0571;0,039;-1,139;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,690E-4;10,950;1,222;-2,967;-21,914;0,0292;-0,071;-0,523;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,616E-4
11,000;-0,855;0,465;15,514;-0,0204;0,011;0,370;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,389E-4;11,000;2,409;-0,814;-46,542;0,0575;-0,019;-1,111;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,624E-4;11,000;1,047;-3,956;-18,229;0,0250;-0,094;-0,435;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,454E-4
11,050;-0,803;1,222;13,575;-0,0192;0,029;0,324;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,017E-4;11,050;2,304;-3,083;-43,439;0,0550;-0,074;-1,037;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,117E-4;11,050;0,820;-4,829;-13,769;0,0196;-0,115;-0,329;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,271E-4
11,100;-0,733;1,862;11,054;-0,0175;0,044;0,264;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,915E-4;11,100;2,094;-5,178;-38,979;0,0500;-0,124;-0,931;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,498E-4;11,100;0,559;-5,411;-8,145;0,0133;-0,129;-0,194;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,057E-4
11,150;-0,611;2,327;8,339;-0,0146;0,056;0,199;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,557E-4;11,150;1,780;-7,039;-33,161;0,0425;-0,168;-0,792;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,556E-4;11,150;0,262;-5,643;-2,133;0,0062;-0,135;-0,051;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,996E-4
11,200;-0,489;2,676;6,012;-0,0117;0,064;0,144;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,956E-4;11,200;1,379;-8,552;-25,792;0,0329;-0,204;-0,616;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,090E-4;11,200;-0,017;-5,585;3,103;-4,1667E-4;-0,133;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,677E-4
11,250;-0,349;2,909;4,072;-0,0083;0,069;0,097;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,541E-4;11,250;0,908;-9,657;-17,065;0,0217;-0,231;-0,407;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,518E-4;11,250;-0,297;-5,294;7,563;-0,0071;-0,126;0,181;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,016E-4
11,300;-0,192;3,083;1,939;-0,0046;0,074;0,046;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,414E-4;11,300;0,401;-10,297;-7,369;0,0096;-0,246;-0,176;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,438E-4;11,300;-0,559;-4,829;11,829;-0,0133;-0,115;0,282;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,983E-4
11,350;-0,035;3,142;-0,776;-8,3333E-4;0,075;-0,019;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,677E-4;11,350;-0,140;-10,414;3,103;-0,0033;-0,249;0,074;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,552E-4;11,350;-0,785;-4,131;16,096;-0,0188;-0,099;0,384;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,600E-4
11,400;0,122;3,025;-4,072;0,0029;0,072;-0,097;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,557E-4;11,400;-0,663;-10,007;13,769;-0,0158;-0,239;0,329;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,190E-4;11,400;-0,977;-3,200;19,780;-0,0233;-0,076;0,472;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,713E-4
11,450;0,279;2,734;-7,563;0,0067;0,065;-0,181;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,133E-4;11,450;-1,152;-9,018;23,659;-0,0275;-0,215;0,565;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,291E-4;11,450;-1,117;-2,094;22,108;-0,0267;-0,050;0,528;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,125E-4
11,500;0,401;2,269;-10,666;0,0096;0,054;-0,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,981E-4;11,500;-1,588;-7,563;31,804;-0,0379;-0,181;0,759;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,724E-4;11,500;-1,187;-0,931;22,883;-0,0283;-0,022;0,546;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,271E-4
11,550;0,506;1,629;-12,799;0,0121;0,039;-0,306;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,246E-4;11,550;-1,920;-5,760;37,815;-0,0458;-0,138;0,903;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,477E-4;11,550;-1,204;0,233;22,301;-0,0287;0,006;0,532;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,497E-4
11,600;0,576;0,931;-13,575;0,0137;0,022;-0,324;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,074E-4;11,600;-2,164;-3,723;42,082;-0,0517;-0,089;1,005;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,606E-4;11,600;-1,169;1,338;20,556;-0,0279;0,032;0,491;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,273E-4
11,650;0,593;0,233;-13,187;0,0142;0,006;-0,315;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,291E-4;11,650;-2,304;-1,513;44,409;-0,0550;-0,036;1,060;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,493E-4;11,650;-1,065;2,327;17,647;-0,0254;0,056;0,421;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,472E-4
11,700;0,593;-0,407;-12,217;0,0142;-0,010;-0,292;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,371E-4;11,700;-2,321;0,814;44,021;-0,0554;0,019;1,051;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,162E-4;11,700;-0,925;3,142;13,963;-0,0221;0,075;0,333;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,019E-4
11,750;0,559;-0,989;-10,666;0,0133;-0,024;-0,255;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,575E-4;11,750;-2,217;3,025;40,724;-0,0529;0,072;0,972;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,641E-4;11,750;-0,750;3,723;9,890;-0,0179;0,089;0,236;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,379E-4
11,800;0,489;-1,513;-8,533;0,0117;-0,036;-0,204;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,438E-4;11,800;-2,007;4,945;35,294;-0,0479;0,118;0,843;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,767E-4;11,800;-0,541;4,131;5,818;-0,0129;0,099;0,139;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-6,747E-4
11,850;0,401;-1,862;-6,012;0,0096;-0,044;-0,144;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-8,081E-4;11,850;-1,710;6,574;28,895;-0,0408;0,157;0,690;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,143E-4;11,850;-0,332;4,305;2,133;-0,0079;0,103;0,051;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,346E-4
11,900;0,297;-2,094;-3,297;0,0071;-0,050;-0,079;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,540E-4;11,900;-1,344;7,854;21,720;-0,0321;0,188;0,519;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,976E-4;11,900;-0,105;4,305;-1,357;-0,0025;0,103;-0,032;0,000;0,000;0,000;0,0000;0,000;0,000;0,002;-7,441E-4
